機構名稱,行政區,地址
豪診所,63000070,臺北市萬華區萬大路二三四號
快樂兒童診所,63000070,臺北市萬華區寶興街121、125、127號
青年診所,63000070,臺北市萬華區中華路二段四二四號
新田診所,63000070,臺北市萬華區梧州街62號
吳明修診所,63000070,臺北市萬華區中華路二段40.42號4樓
佳安診所,63000070,臺北市萬華區青年路34號
好視多眼科診所,63000070,臺北市萬華區萬大路257號
曾正彥診所,63000070,臺北市萬華區西藏路472號
幸福診所,63000070,臺北市萬華區康定路199號
雙園診所,63000070,臺北市萬華區西藏路261之3號
健安診所,63000070,臺北市萬華區萬大路432號
萬華衛康內科診所,63000070,臺北市萬華區萬大路217號
艋舺通安診所,63000070,臺北市萬華區環河南路2段242號、242之1號
安興診所,63000070,臺北市萬華區桂林路101號(實際營業地址1、2樓)
松柏復健科診所,63000070,臺北市萬華區中華路2段426之1號(1樓)、484巷14之1號(1樓)、484巷14之2號(1樓)
吳淑芬眼科診所,63000070,臺北市萬華區環河南路二段195號
呂松竹診所,63000070,臺北市萬華區莒光路116號2樓之1
日光眼科診所,63000070,臺北市萬華區和平西路三段85號(實際營業地址：1、2樓)
雙和診所,63000070,臺北市萬華區國興路104號
蔣富強皮膚專科診所,63000070,臺北市萬華區萬大路264號、264號2樓
博昌復健科診所,63000070,臺北市萬華區萬大路221號(實際開業地址一樓)
光晶妍寶島眼科診所,63000070,臺北市萬華區萬大路355號1樓(含夾層)
瑞生診所,63000070,臺北市萬華區西園路二段250號、250號2樓、250號3樓、252號、252號2樓、252號3樓
佳德內科診所,63000070,臺北市萬華區西園路一段200號2樓
日康復健科診所,63000020,臺北市信義區中坡南路十六 號
德明眼科診所,63000020,臺北市信義區松山路二一二號
明輝診所,63000020,臺北市信義區松隆路282之3號
陳育鵬內科診所,63000020,臺北市信義區松山路568號
福德郭耳鼻喉科診所,63000020,臺北市信義區福德街62號
林應然小兒科診所,63000020,臺北市信義區福德街75號
聿康診所,63000020,臺北市信義區忠孝東路五段250號2樓
慶峰診所,63000020,臺北市信義區松山路２７５－２號１樓
松山長春外科診所,63000020,臺北市信義區永吉路３３５號１Ｆ
臺北市立聯合醫院附設信義門診部,63000020,臺北市信義區大道路116號1樓、2樓
臺北市政府醫務室,63000020,臺北市信義區市府路1號(1樓東區)
臺北市議會醫務室,63000020,臺北市信義區仁愛路四段507號
聯合報系員工診療所,63000020,臺北市信義區忠孝東路四段五五九巷一號六樓
台灣中油股份有限公司員工診所,63000020,臺北市信義區松仁路3號(實際營業地址:3樓)
財團法人生命連線基金會附設醫務室,63000020,臺北市信義區忠孝東路5段552號15樓
臺北婦產科診所,63000020,臺北市信義區松仁路100號14樓之2
松仁婦產科診所,63000020,臺北市信義區松仁路100號14樓之1
謝政興泌尿科診所,63000020,臺北市信義區忠孝東路5段1之2號3樓
?麗恆全人診所,63000020,臺北市信義區忠孝東路5段431號2樓
依心唯美整形外科診所,63000020,臺北市信義區基隆路2段13號2樓、15號2樓
錢本文診所,63000020,臺北市信義區信義路5段150巷2號17樓之1
欣欣診所,63000020,臺北市信義區虎林街82巷13號
嚴敏心耳鼻喉科診所,63000020,臺北市信義區松山路541巷4號(1樓)
耐斯信義診所,63000020,臺北市信義區忠孝東路4段563號6樓、6樓之2
忠孝英爵診所,63000020,臺北市信義區忠孝東路4段563號2樓
上帝視角診所,63000020,臺北市信義區基隆路1段163號13樓之3
美麗馨診所,63000020,臺北市信義區中坡南路28號1樓
心品診所,63000020,臺北市信義區忠孝東路5段1之5號4樓、1之7號4樓
劉教授婦產科診所,63000020,臺北市信義區忠孝東路5段236巷32號1樓、236巷30號2樓
信義霍普金斯診所,63000020,臺北市信義區忠孝東路5段477之6號1樓、2樓、477之1號(2樓)
美麗信義皮膚科診所,63000020,臺北市信義區忠孝東路5段145號1樓
康璽診所,63000020,臺北市信義區忠孝東路5段412之7號1樓及地下一層
信義適康復健科診所,63000020,臺北市信義區光復南路439號(1、2樓)
秀光診所,63000020,臺北市信義區松山路４０５號１Ｆ
張葉森診所,63000020,臺北市信義區永吉路３０巷１５號１Ｆ
劉玄統診所,63000020,臺北市信義區松德路２５巷４２號
鄭光志小兒科診所,63000020,臺北市信義區松德路23號(實際營業地址:1樓)
張育驍診所,63000020,臺北市信義區吳興街467巷2弄4號1樓、6號1樓、6號2樓、10號1樓、14號1樓、16號1樓
康泰診所,63000020,臺北市信義區永吉路54號
伍瑞吉醫師診所,63000020,臺北市信義區松山路４０１號１樓
王剴鏘醫師診所,63000020,臺北市信義區忠孝東路五段388號3樓
明陽診所,63000020,臺北市信義區永吉路３０巷１５７弄４號１樓
德文診所,63000020,臺北市信義區松仁路240巷15號
姚醫師診所,63000020,臺北市信義區忠孝東路五段396號二樓
永吉聯合診所,63000020,臺北市信義區永吉路329號1、2樓及331號1、2樓
陳世卿診所,63000020,臺北市信義區莊敬路四三五號
約瑟皇家診所,63000020,臺北市信義區忠孝東路四段五００號七樓之六
大新診所,63000020,臺北市信義區中坡南路七十六號
登瑞安診所,63000020,臺北市信義區林口街232號1樓
博馨診所,63000020,臺北市信義區永吉路236號
陳逸川眼科診所,63000020,臺北市信義區松德路95號、97號
信義耳鼻喉科診所,63000020,臺北市信義區莊敬路391巷4號
俊安診所,63000020,臺北市信義區永吉路30巷148弄6號
松禾診所,63000020,臺北市信義區松山路130號3樓、3樓之1
信義邱婦產科診所,63000020,臺北市信義區虎林街198號
連小兒科診所,63000020,臺北市信義區松山路４６５巷１１號１Ｆ
朱耳鼻喉科診所,63000020,臺北市信義區忠孝東路5段452號1樓
彭婦產科診所,63000020,臺北市信義區永吉路185之4號、185之1號2樓
有成外科診所,63000020,臺北市信義區永吉路213號
黃正麟皮膚科診所,63000020,臺北市信義區忠孝東路五段４７０號２樓
黃啟彰診所,63000020,臺北市信義區松山路２６１－１號１樓
高眼科診所,63000020,臺北市信義區莊敬路２１６號１Ｆ
詹毅然內科診所,63000020,臺北市信義區嘉興街３０２號１Ｆ
富陽劉內兒科診所,63000020,臺北市信義區富陽街４３號１Ｆ
劉彥煌耳鼻喉專科診所,63000020,臺北市信義區莊敬路４６２號１Ｆ
王寬仁診所,63000020,臺北市信義區虎林街１２１巷１１號１樓
春田耳鼻喉科診所,63000020,臺北市信義區光復南路５５５號１樓
吳潮峰眼科診所,63000020,臺北市信義區永吉路３４１號１Ｆ
松山陳耳鼻喉科診所,63000020,臺北市信義區松山路４８３號－１、１Ｆ
大明診所,63000020,臺北市信義區崇德街３５號１樓
陳國泰皮膚科診所,63000020,臺北市信義區松山路２２４號１樓
長風小兒科診所,63000020,臺北市信義區莊敬路３５１號１樓
王知行婦產科診所,63000020,臺北市信義區永吉路308號
松仁耳鼻喉科診所,63000020,臺北市信義區松仁路231號
悠亞診所,63000020,臺北市信義區忠孝東路5段727號
佳康內科診所,63000020,臺北市信義區基隆路2段109號8樓、8樓之1
陽光耳鼻喉科診所,63000020,臺北市信義區松山路484之8號
黎明眼科診所,63000020,臺北市信義區忠孝東路五段135號七樓
新眼光眼科診所,63000020,臺北市信義區忠孝東路五段508之1號及518號
杏仁復健科診所,63000020,臺北市信義區永吉路227號(1、2樓)
家瑋生育診所,63000020,臺北市信義區光復南路525號1樓
松德耳鼻喉科診所,63000020,臺北市信義區松德路58號1樓
儷寶得信義皮膚科診所,63000020,臺北市信義區忠孝東路5段15巷15號1樓
悠美診所,63000020,臺北市信義區忠孝東路4段504號(1樓)
臺北產業醫診所,63000020,臺北市信義區信義路5段7號35樓(I室)
承芯耳鼻喉科診所,63000020,臺北市信義區大道路121號1樓
靚顏維格診所,63000020,臺北市信義區中坡北路3號1樓、5號1樓
遠見眼科診所,63000020,臺北市信義區信義路5段7號84樓之1
101諾貝爾眼科診所,63000020,臺北市信義區信義路5段18號1樓
晶鑽診所,63000020,臺北市信義區忠孝東路4段563號3樓之1、565號3樓
鴻馨診所,63000020,臺北市信義區信義路4段391號4樓之1
愛欣診所,63000020,臺北市信義區虎林街82巷15號1樓
吉兆診所,63000020,臺北市信義區松仁路176號1樓
忠孝診所,63000020,臺北市信義區忠孝東路5段772號1樓
醫願診所,63000020,臺北市信義區 信義路4段456號3樓、3樓之1、3樓之2、3樓之3
松阪悠美診所,63000020,臺北市信義區基隆路1段172巷7號2樓、9號2樓
美迪婦產科診所,63000020,臺北市信義區信義路5段18號2樓
101時尚診所,63000020,臺北市信義區忠孝東路5段35號4樓
松德精神科診所,63000020,臺北市信義區松德路108號
科美診所,63000020,臺北市信義區中坡北路13號1樓
正興復健科診所,63000020,臺北市信義區永吉路344號
錦宜診所,63000020,臺北市信義區信義路4段375號8樓之5
自在診所,63000020,臺北市信義區中坡南路84號
博文診所,63000020,臺北市信義區吳興街284巷1之4號
德佑診所,63000020,臺北市信義區福德街215號1樓
瑞妮絲醫美診所,63000020,臺北市信義區光復南路505號4樓
慧祥診所,63000020,臺北市信義區松山路484之5號
康誠內科診所,63000020,臺北市信義區松山路625號
健康吉美診所,63000020,臺北市信義區基隆路一段176號16樓
仁瀚骨科診所,63000020,臺北市信義區信安街151號
髮拉儷皮膚科診所,63000020,臺北市信義區忠孝東路五段139號4樓
伯特利身心診所,63000020,臺北市信義區光復南路421號2樓
祐誠骨科診所,63000020,臺北市信義區信義路6段77號79號
君綺信義診所,63000020,臺北市信義區松智路1號5樓
新佑泉診所,63000020,臺北市信義區忠孝東路5段508之4號
信義身心精神科診所,63000020,臺北市信義區莊敬路412號
理恩診所,63000020,臺北市信義區忠孝東路5段410之2號(1樓)
探索神經科診所,63000020,臺北市信義區基隆路二段17號2樓
市府八千代診所,63000020,臺北市信義區基隆路一段163號15樓之2、之3
飛悅皮膚科診所,63000020,臺北市信義區忠孝東路5段508號1樓、508號地下一樓、508號13樓之1
興雅診所,63000020,臺北市信義區忠孝東路5段71巷19號
王家瑋婦產科診所,63000020,臺北市信義區基隆路二段56號、56號地下層、58號、60號、62號
永吉羅耳鼻喉科診所,63000020,臺北市信義區永吉路272號
莊敬診所,63000020,臺北市信義區莊敬路280號
愛利膚皮膚科診所,63000020,臺北市信義區莊敬路366號
新詠康診所,63000020,臺北市信義區忠孝東路5段242號3樓、244號3樓
弘安診所,63000020,臺北市信義區松信路43號
順康復健科診所,63000020,臺北市信義區莊敬路362號、364號、364號2樓
原力復健科診所,63000020,臺北市信義區基隆路2段145號145號2樓、145號地下1層
心苑診所,63000020,臺北市信義區東興路63之1號3樓
晶愛眼科診所,63000020,臺北市信義區莊敬路454號、454號2樓
美麗境界診所,63000020,臺北市信義區忠孝東路五段159號2樓
長松綠診所,63000020,臺北市信義區忠孝東路五段159號5樓
髮拉儷美學植髮診所,63000020,臺北市信義區忠孝東路五段139號3樓
東之美診所,63000020,臺北市信義區忠孝東路5段187號2樓
采醫緻麗整形外科診所,63000020,臺北市信義區基隆路一段155號3樓之3、3樓之4
米妮診所,63000020,臺北市信義區信義路4段450巷9號7樓
桂其安家醫科診所,63000020,臺北市信義區莊敬路462號
雅禾診所,63000020,臺北市信義區松仁路107號13樓
松山班廷建興診所,63000020,臺北市信義區市民大道6段318號(實際營業地址：1樓、2樓)
合安眼科診所,63000020,臺北市信義區基隆路2段189號
信義101健康管理診所,63000020,臺北市信義區信義路5段8號4樓
安珀琢玉醫美診所,63000020,臺北市信義區信義路五段55號2樓、57號2樓
榮清耳鼻喉科診所,63000110,臺北市士林區文林路483號(1、2樓)
耀明診所,63000110,臺北市士林區中正路322號
士林承德診所,63000110,臺北市士林區承德路五段54號
樹爸爸親子診所,63000110,臺北市士林區德行東路286號
鴻林診所,63000110,臺北市士林區大東路128號
文林骨科診所,63000110,臺北市士林區文林路468號
貝爾診所,63000110,臺北市士林區中山北路七段82巷9號
小禾馨士林小兒專科診所,63000110,臺北市士林區中正路289號(1樓)
橙光耳鼻喉科診所,63000110,臺北市士林區大南路286號
佩佩婦幼診所,63000110,臺北市士林區中山北路六段182號、182號2樓
士林大學眼科診所,63000110,臺北市士林區文林路496號(含夾層)、498號(含夾層)、500號及500號2樓
心福內科診所,63000110,臺北市士林區中山北路六段167號(實際使用:1、2樓)
三玉品恆復健科診所,63000110,臺北市士林區天母東路53號
伯仁診所,63000110,臺北市士林區中山北路五段516號2樓
聯志骨科診所,63000110,臺北市士林區承德路四段184號
境靜眼科診所,63000110,臺北市士林區中山北路5段626號1樓
優儷芙生活診所,63000110,臺北市士林區中正路300號(2樓)
自由想心理診所,63000110,臺北市士林區福華路122號2樓
德生診所,63000110,臺北市士林區文林路552號(1樓)
心築身心診所,63000110,臺北市士林區通河街90號1樓
士林身心醫學診所,63000110,臺北市士林區文林路410號(1、2樓)
藝群士林診所,63000110,臺北市士林區中正路422號1樓
士林星和診所,63000110,臺北市士林區中山北路5段472號5樓
天母麥茵茲美形診所,63000110,臺北市士林區天玉街38巷20號4樓
天母好日子診所,63000110,臺北市士林區磺溪街21巷8號(1、2樓)
一七美生活診所,63000110,臺北市士林區中山北路6段17號(1樓、2樓)
朝陽復健科診所,63000110,臺北市士林區中山北路5段699巷2號
一森診所,63000110,臺北市士林區中山北路5段476號1樓
張國榮身心診所,63000110,臺北市士林區德行東路179號(1樓)
品維維健康美學診所,63000110,臺北市士林區承德路4段191號1樓、191-1號(1樓)、191-2號(1樓)
原蘊醫學診所,63000110,臺北市士林區中山北路5段476號8樓
延年診所,63000110,臺北市士林區文林路506號(1樓)
禾旭診所,63000110,臺北市士林區大南路323之1號12樓(12層、13層)
宜達診所,63000110,臺北市士林區前港街86號1樓
士林萊可美學診所,63000110,臺北市士林區中山北路5段500號5樓
永捷診所,63000110,臺北市士林區社子街67號1樓
越揚預防醫學診所,63000110,臺北市士林區中山北路5段516號7樓
當代美學診所,63000110,臺北市士林區中正路364號1樓及2樓
正欣診所,63000110,臺北市士林區中山北路5段502號2樓
天母許內科家醫科診所,63000110,臺北市士林區天母北路49號
社子陳診所,63000110,臺北市士林區延平北路五段２８４號1樓
何敦恥診所,63000110,臺北市士林區中正路２２１號
林博通醫師診所,63000110,臺北市士林區通河街６０號
蘇慧卿診所,63000110,臺北市士林區大南路２７４號
洪楷義耳鼻喉科診所,63000110,臺北市士林區忠誠路二段８８號１樓
張松柏眼科診所,63000110,臺北市士林區忠誠路二段58號2樓
梁如蘭眼科診所,63000110,臺北市士林區中山北路六段２６６號１樓
吳俊昇眼科診所,63000110,臺北市士林區中山北路六段４３4號１樓
王文豪診所,63000110,臺北市士林區美崙街６6號1樓
忠誠聯合診所,63000110,臺北市士林區忠誠路2段50巷35號
華齡診所,63000110,臺北市士林區華齡街７４號１樓
慈田耳鼻喉科診所,63000110,臺北市士林區延平北路五段１８５號１樓
天母英明診所,63000110,臺北市士林區天母東路６９巷７號１Ｆ
何小兒科診所,63000110,臺北市士林區福港街１７６號
政吉內科診所,63000110,臺北市士林區士東路６7號
蕭雨青小兒科診所,63000110,臺北市士林區延平北路五段２９２號１樓
葉耳鼻喉科診所,63000110,臺北市士林區延平北路五段218號
立安復健科診所,63000110,臺北市士林區大東路130號
保安眼科診所,63000110,臺北市士林區大東路44號
鄭福山婦產科診所,63000110,臺北市士林區中山北路六段256號
韓偉骨科診所,63000110,臺北市士林區中山北路5段506號7樓
杏昌診所,63000110,臺北市士林區文林路736號1樓
柏齡診所,63000110,臺北市士林區福港街105號
迦美診所,63000110,臺北市士林區中山北路七段14巷2-2號3樓
平安診所,63000110,臺北市士林區社子街36之1號1樓
林志聰皮膚科診所,63000110,臺北市士林區文昌路26號
天晴診所,63000110,臺北市士林區中山北路六段292號、292號2樓
永安診所,63000110,臺北市士林區中山北路六段405巷63號、63號地下1層及63之1號
佳視得眼科診所,63000110,臺北市士林區天母北路11-1號1樓
東杏診所,63000110,臺北市士林區中山北路六段431之2號2樓
淨美皮膚科診所,63000110,臺北市士林區文林路317號(實際使用:1、2樓)
健群骨科診所,63000110,臺北市士林區延平北路6段8號(1、2、3樓)及10號(1、2、3樓)
天母芝美時尚診所,63000110,臺北市士林區福華路159號1樓
博政骨科診所,63000110,臺北市士林區德行西路99號、101號
葉眼科診所,63000110,臺北市士林區延平北路5段173號(實際使用1、2層）
晶美整形外科診所,63000110,臺北市士林區文林路343號(實際使用:1、2、3樓)
士林小兒科診所,63000110,臺北市士林區中正路249號
凱硯診所,63000110,臺北市士林區中山北路七段110號3樓、110之1號3樓、110號4樓、110之1號4樓
天母品恆復健科診所,63000110,臺北市士林區忠誠路1段135號1樓、137號1樓、157號1樓及169號1樓
和謙耳鼻喉科診所,63000110,臺北市士林區社中街362號1樓
華崗文化診所,63000110,臺北市士林區菁山路26號(1層)
怡德診所,63000110,臺北市士林區文林路342號6樓
揚德健康診所,63000110,臺北市士林區中正路436號(1、2樓)
科安診所,63000110,臺北市士林區社中街116號
天母康健身心診所,63000110,臺北市士林區德行西路100號
佑康診所,63000110,臺北市士林區通河街100號
社子安心診所,63000110,臺北市士林區延平北路五段76號
永恆美診所,63000110,臺北市士林區忠誠路一段58號(實際使用：1樓及地下1、2層)
陳建華整形外科診所,63000110,臺北市士林區天母西路3號3樓之2
士林復健科診所,63000110,臺北市士林區文林路497號
德泰耳鼻喉科診所,63000110,臺北市士林區通河街42之1號
杏美皮膚科診所,63000110,臺北市士林區天母西路４０之１號２樓
蘇惠珍皮膚專科診所,63000110,臺北市士林區忠義街８３號
仁友皮膚科診所,63000110,臺北市士林區美德街２２之１號１樓
粱耳鼻喉科診所,63000110,臺北市士林區社正路12之1號
羅氏皮膚科診所,63000110,臺北市士林區中山北路七段１４巷２號２樓
林佳宏小兒科診所,63000110,臺北市士林區中山北路六段４６２號
高醫師家庭醫學科診所,63000110,臺北市士林區中山北路7段17號2樓
榮庚皮膚科診所,63000110,臺北市士林區中正路210之1號1樓
柯佑民小兒科診所,63000110,臺北市士林區天母東路８巷１９弄５號１樓
德福診所,63000110,臺北市士林區大東路七十七號
盧金成婦產科診所,63000110,臺北市士林區忠誠路一段１７９號２樓
何英世婦產科診所,63000110,臺北市士林區文林路４８２號１樓
家庭醫師張正弘診所,63000110,臺北市士林區天玉街３８巷９號
祐聖眼科診所,63000110,臺北市士林區延平北路五段３１６號
楊是韻皮膚科診所,63000110,臺北市士林區中山北路六段298號１樓
芝山診所,63000110,臺北市士林區忠義街82號1樓
福林診所,63000110,臺北市士林區中山北路五段６８５號４樓
徐永康整形外科診所,63000110,臺北市士林區中山北路七段１５號５樓
得安耳鼻喉科診所,63000110,臺北市士林區忠誠路二段3號
陳彥銘耳鼻喉科診所,63000110,臺北市士林區士東路１２號之１壹樓
吳錫麟診所,63000110,臺北市士林區社中街266號1樓
嘉櫻小兒科診所,63000110,臺北市士林區德行西路119號1樓
杏暉診所,63000110,臺北市士林區社子街15號
志明眼科診所,63000110,臺北市士林區天母東路8巷83號
雙林皮膚科診所,63000110,臺北市士林區社子街28號
元群眼科診所,63000110,"臺北市士林區文林路437號1,2樓"
麗心整形外科診所,63000110,臺北市士林區忠誠路二段64號2樓
百齡診所,63000110,臺北市士林區重慶北路四段187號1、2樓
張虔熙小兒科診所,63000110,臺北市士林區中山北路六段282號
天母忠明2020眼科診所,63000110,臺北市士林區天母西路10號2樓之1、2樓之4
天母皮膚科診所,63000110,臺北市士林區德行東路90巷33弄10號1樓
愛林診所,63000110,臺北市士林區承德路四段222號、222之1號、222之2號
臺北市立聯合醫院附設士林門診部,63000110,臺北市士林區中正路439號
黃金喜婦產科診所,63000110,臺北市士林區延平北路五段２０１號
健原診所,63000110,臺北市士林區中正路６２７號
邱世昌診所,63000110,臺北市士林區文林路７１８號
柯耳鼻喉科診所,63000110,臺北市士林區大東路１４４號
存德小兒科診所,63000110,臺北市士林區文林路460號(實際使用：1樓)
榮元外科診所,63000110,臺北市士林區延平北路五段１６２號(1樓)
蘇家醫科診所,63000110,臺北市士林區大北路２０號
鄭醫師診所,63000110,臺北市士林區延平北路五段120號1、2 樓
吳如壽診所,63000110,臺北市士林區中山北路六段３２２號(實際使用:1樓)
元順診所,63000110,臺北市士林區德行西路１０６號
惠周內兒科診所,63000110,臺北市士林區大北路９６號１樓
何啟?診所,63000110,臺北市士林區德行東路63號
陳剛朗耳鼻喉科診所,63000110,臺北市士林區大北路６４號
士林眼科診所,63000110,臺北市士林區文林路488之1號4樓
天母耳鼻喉科診所,63000110,臺北市士林區中山北路六段７４４號
徐光輝診所,63000110,臺北市士林區承德路四段１０巷８號
何叔芳小兒科診所,63000120,臺北市北投區石牌路2段90巷12號1樓
華榮診所,63000120,臺北市北投區承德路七段90號2、3樓
芯悅皮膚科診所,63000120,臺北市北投區石牌路1段57號(1、2樓)
光明診所,63000120,臺北市北投區石牌路2段99巷55號1、2樓
石牌李診所,63000120,臺北市北投區西安街一段二八一巷十五號
吉安診所,63000120,臺北市北投區西安街一段２８１巷１８號
洪耳鼻喉科診所,63000120,臺北市北投區中央南路一段43號
鄭素珠診所,63000120,臺北市北投區自強街一五四號
蔡賡禧婦產科診所,63000120,臺北市北投區石牌路一段72號
紀耳鼻喉科診所,63000120,臺北市北投區石牌路2段55號2樓.57號.57號2樓
怡鳴眼科診所,63000120,臺北市北投區中央北路一段一三六號一樓
大順耳鼻喉科診所,63000120,臺北市北投區中和街二三六號一樓
張智郁婦產科診所,63000120,臺北市北投區石牌路二段三三二之二號一樓
林文正耳鼻喉科診所,63000120,臺北市北投區明德路92號1樓
揚名皮膚科診所,63000120,臺北市北投區中央北路二段六六號
陳如芬眼科診所,63000120,臺北市北投區石牌路一段50號(1、2樓)
泓光診所,63000120,臺北市北投區立農街二段二八七號
蔡秉勳小兒科診所,63000120,臺北市北投區中和街二八一號一樓
陳獻明小兒科診所,63000120,臺北市北投區中央南路一段六十九號１樓
邱耳鼻喉科診所,63000120,臺北市北投區石牌路一段二十三號一、二樓
余世仁復健科診所,63000120,臺北市北投區中央北路一段十號一樓
李伯匯小兒科診所,63000120,臺北市北投區石牌路一段93號
祐民聯合診所,63000120,臺北市北投區中央南路一段207號1、2、3樓、211巷1、3號1、2、3樓、209號2、3樓
昱德聯合診所,63000120,臺北市北投區光明路１０２號
佳韻婦產科診所,63000120,臺北市北投區中央南路一段42號2樓
慈恩耳鼻喉科診所,63000120,臺北市北投區中央南路一段十三號
美麗新卓玉麗皮膚科診所,63000120,臺北市北投區東華街一段52號1樓，58號1樓
昱新眼科診所,63000120,臺北市北投區光明路一○四號一樓
孫劍鴻眼科診所,63000120,臺北市北投區東華街一段392號1樓
翰譽耳鼻喉科診所,63000120,臺北市北投區中央南路一段189號
家福診所,63000120,臺北市北投區實踐街13號
王景平眼科診所,63000120,臺北市北投區中央南路一段205號
劉明真皮膚科診所,63000120,臺北市北投區石牌路二段116號2樓
臺北市立聯合醫院附設北投門診部,63000120,臺北市北投區新市街30號5樓
和碩聯合科技股份有限公司附設醫務室,63000120,臺北市北投區立功街76號5樓
黃正宏診所,63000120,臺北市北投區西安街1段359號
依嘉美時尚診所,63000120,臺北市北投區光明路168號
宏恩兒科診所,63000120,臺北市北投區致遠一路2段99號
衡心診所,63000120,臺北市北投區光明路226號2樓
弘德診所,63000120,臺北市北投區雙全街64號1、2樓、66號1、2樓、68號1、2樓
崇德診所,63000120,臺北市北投區承德路七段310號1樓(含夾層)
李承鴻皮膚科診所,63000120,臺北市北投區西安街1段187號1樓、189號1樓、2樓、2樓之1
紀皮膚科診所,63000120,臺北市北投區石牌路2段55號2樓.57號.57號2樓
靚亮診所,63000120,臺北市北投區明德路312號(實際使用1樓、地下1樓)
黃浩魁小兒科診所,63000120,臺北市北投區中央北路一段168號
辰筠時尚診所,63000120,臺北市北投區裕民六路120號5樓C
陳柏宏親子診所,63000120,臺北市北投區明德路124號
陳信方小兒科診所,63000120,臺北市北投區明德路106號
奇岩身心診所,63000120,臺北市北投區中央南路一段191、193號
北投骨科診所,63000120,臺北市北投區中央南路一段176、178號
陽明診所,63000120,臺北市北投區石牌路一段166巷20號1、2樓及22號1、2樓。
慧捷診所,63000120,臺北市北投區中央北路三段59號
台北欣安耳鼻喉科診所,63000120,臺北市北投區石牌路一段152號
劉怜瑛眼科診所,63000120,臺北市北投區裕民六路126號
黃郁琳皮膚科診所,63000120,臺北市北投區中央北路1段42號
真漾美診所,63000120,臺北市北投區知行路282號(2樓)、284號(2樓)
倍視眼科診所,63000120,臺北市北投區西安街一段357號(實際使用:1樓)
晟幸診所,63000120,臺北市北投區石牌路一段71巷9弄19號1樓、19之1號(1樓)
石牌鄭身心醫學診所,63000120,臺北市北投區石牌路一段69號(實際使用:1、2樓)
和新診所,63000120,臺北市北投區中央北路1段2號(9樓、10樓)
鄭宇廷耳鼻喉科診所,63000120,臺北市北投區中央北路一段94號
川柳紀念外科診所,63000120,臺北市北投區裕民二路45號
榮陽安心診所,63000120,臺北市北投區自強街168號
如翊健康診所,63000120,臺北市北投區天母西路126號、128號、128之1號
旭康復健科診所,63000120,臺北市北投區石牌路一段40號(實際使用:1、2、3樓)
常哲診所,63000120,臺北市北投區明德路157之4號(實際使用:1樓)
北辰身心醫學診所,63000120,臺北市北投區光明路2巷9之3號1樓、9之3號2樓
臻心復健科診所,63000120,臺北市北投區東華街1段360號1樓、370號(1、2樓)、372號(1、2樓)及376號(1、2樓)
牛津眼科診所,63000120,臺北市北投區石牌路2段364號1樓及366號1樓
橙品耳鼻喉科診所,63000120,臺北市北投區自強街70號1樓
心樂是診所,63000120,臺北市北投區致遠一路2段105號1樓
天母力康診所,63000120,臺北市北投區明德路365號(教學研究綜合大樓3樓)
文遠診所,63000120,臺北市北投區石牌路2段346號(1、2樓)
和勤診所,63000120,臺北市北投區中央北路4段543號1樓
豪康診所,63000120,臺北市北投區中央南路一段57號2樓
石牌實和復健診所,63000120,臺北市北投區文林北路256號2樓、258號2樓、260號2樓及262號1樓
一耀診所,63000120,臺北市北投區文林北路186號1、2樓
莊其穆教授婦女醫學診所,63000120,臺北市北投區天母西路116號1樓及2樓
泰隆診所,63000120,臺北市北投區自強街一四一巷十九號
永安家庭醫學科診所,63000120,臺北市北投區中央北路一段172號(實際使用：一、二層)
宏德診所．,63000120,臺北市北投區尊賢街二七二號
鄭紹沂神經科診所,63000120,臺北市北投區石牌路一段54號、54號2樓及56號
長宏診所,63000120,臺北市北投區中央北路二段一二一號一樓
杏華診所,63000120,臺北市北投區知行路218號(實際使用:1樓)
清田婦產科家醫科診所,63000120,臺北市北投區中和街二六八號
張參雄診所,63000120,臺北市北投區光明路166號(1、2層)、166-1號(1、2、3層)、166-2號(2、3層)
台新診所,63000120,臺北市北投區光明路１４５號１樓
文林診所,63000120,臺北市北投區裕民六路120號2樓
萬泰診所,63000120,臺北市北投區中央北路二段五二號一樓
王志靈診所,63000120,臺北市北投區實踐街44號
惠康診所,63000120,臺北市北投區西安街二段113號(實際使用:1樓)
采新整形外科診所,63000120,臺北市北投區明德路114、116號2樓
王永良診所,63000120,臺北市北投區自強街九十四號
張晉豪診所,63000120,臺北市北投區中央南路一段155號
洪志淳皮膚科診所,63000120,臺北市北投區中央南路一段185號1樓
康田診所,63000120,臺北市北投區自強街76號
承新診所,63000120,臺北市北投區北投路二段11號
潔生診所,63000120,臺北市北投區石牌路二段321號
陳珀勳診所,63000120,臺北市北投區明德路85號
東成診所,63000100,臺北市內湖區民權東路六段495號２樓之1、之2，495號4樓
吳振光眼科診所,63000100,臺北市內湖區成功路四段四十二號三樓、五樓
立安診所,63000100,臺北市內湖區內湖路二段３６５號１樓
藍曾小兒科診所,63000100,臺北市內湖區東湖路１３２號
顏鳳麟婦產科診所,63000100,臺北市內湖區成功路四段28號2樓
汎美皮膚科診所,63000100,臺北市內湖區東湖路4號1樓
東湖眼科診所,63000100,臺北市內湖區東湖路137號
麗心診所,63000100,臺北市內湖區成功路四段2號3樓、6號3樓
東湖謝耳鼻喉科診所,63000100,臺北市內湖區東湖路148號
